id,MoE-Inner-Warp,MoE-Inner-Weft,SM-Inner,MoE-Outer-Warp,MoE-Outer-Weft,SM-Outer,Friction Coefficient,Axial Load,Pre-strain,sample,Bunching (mm),image-front,image-s1,image-s2
426,140,180,3.128,90,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1503,6.388954445,sample-1503_FrontView.jpg,sample-1503_SideView_1.jpg,sample-1503_SideView_2.jpg
427,140,180,3.128,90,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1504,31.49857363,sample-1504_FrontView.jpg,sample-1504_SideView_1.jpg,sample-1504_SideView_2.jpg
428,140,180,3.128,90,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1505,0.405945239,sample-1505_FrontView.jpg,sample-1505_SideView_1.jpg,sample-1505_SideView_2.jpg
429,140,180,3.128,90,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1507,33.27172739,sample-1507_FrontView.jpg,sample-1507_SideView_1.jpg,sample-1507_SideView_2.jpg
430,140,180,3.128,90,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1508,0.463411481,sample-1508_FrontView.jpg,sample-1508_SideView_1.jpg,sample-1508_SideView_2.jpg
431,140,180,3.128,90,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1509,5.227629252,sample-1509_FrontView.jpg,sample-1509_SideView_1.jpg,sample-1509_SideView_2.jpg
432,100,180,3.128,90,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-151,33.15531615,sample-151_FrontView.jpg,sample-151_SideView_1.jpg,sample-151_SideView_2.jpg
433,140,180,3.128,90,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1510,34.9901361,sample-1510_FrontView.jpg,sample-1510_SideView_1.jpg,sample-1510_SideView_2.jpg
434,140,180,3.128,90,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1512,5.71709404,sample-1512_FrontView.jpg,sample-1512_SideView_1.jpg,sample-1512_SideView_2.jpg
435,140,180,3.128,90,70,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1513,31.46561807,sample-1513_FrontView.jpg,sample-1513_SideView_1.jpg,sample-1513_SideView_2.jpg
436,140,180,3.128,90,70,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1514,0.631426977,sample-1514_FrontView.jpg,sample-1514_SideView_1.jpg,sample-1514_SideView_2.jpg
437,140,180,3.88,150,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1518,5.178567567,sample-1518_FrontView.jpg,sample-1518_SideView_1.jpg,sample-1518_SideView_2.jpg
438,140,180,3.88,150,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1519,26.4506032,sample-1519_FrontView.jpg,sample-1519_SideView_1.jpg,sample-1519_SideView_2.jpg
439,100,180,3.128,90,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-152,0.806847294,sample-152_FrontView.jpg,sample-152_SideView_1.jpg,sample-152_SideView_2.jpg
440,140,180,3.88,150,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1520,0.464845937,sample-1520_FrontView.jpg,sample-1520_SideView_1.jpg,sample-1520_SideView_2.jpg
441,140,180,3.88,150,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1521,5.178701413,sample-1521_FrontView.jpg,sample-1521_SideView_1.jpg,sample-1521_SideView_2.jpg
442,140,180,3.88,150,103,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-1522,19.98151143,sample-1522_FrontView.jpg,sample-1522_SideView_1.jpg,sample-1522_SideView_2.jpg
443,140,180,3.88,150,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1523,0.418878531,sample-1523_FrontView.jpg,sample-1523_SideView_1.jpg,sample-1523_SideView_2.jpg
444,140,180,3.88,150,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1524,3.845203161,sample-1524_FrontView.jpg,sample-1524_SideView_1.jpg,sample-1524_SideView_2.jpg
445,140,180,3.88,150,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1525,31.93404604,sample-1525_FrontView.jpg,sample-1525_SideView_1.jpg,sample-1525_SideView_2.jpg
446,140,180,3.88,150,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1526,0.403430783,sample-1526_FrontView.jpg,sample-1526_SideView_1.jpg,sample-1526_SideView_2.jpg
447,140,180,3.88,150,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1527,4.118307047,sample-1527_FrontView.jpg,sample-1527_SideView_1.jpg,sample-1527_SideView_2.jpg
448,140,180,3.88,150,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1529,0.4116897,sample-1529_FrontView.jpg,sample-1529_SideView_1.jpg,sample-1529_SideView_2.jpg
449,100,180,3.128,90,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-153,6.853348925,sample-153_FrontView.jpg,sample-153_SideView_1.jpg,sample-153_SideView_2.jpg
450,140,180,3.88,150,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1530,5.16334031,sample-1530_FrontView.jpg,sample-1530_SideView_1.jpg,sample-1530_SideView_2.jpg
451,140,180,3.88,150,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1531,34.74356211,sample-1531_FrontView.jpg,sample-1531_SideView_1.jpg,sample-1531_SideView_2.jpg
452,140,180,3.88,150,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1532,0.421368854,sample-1532_FrontView.jpg,sample-1532_SideView_1.jpg,sample-1532_SideView_2.jpg
453,140,180,3.88,150,103,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1534,22.39928705,sample-1534_FrontView.jpg,sample-1534_SideView_1.jpg,sample-1534_SideView_2.jpg
454,140,180,3.88,150,103,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1535,0.420531124,sample-1535_FrontView.jpg,sample-1535_SideView_1.jpg,sample-1535_SideView_2.jpg
455,140,180,3.88,150,103,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1537,24.13497605,sample-1537_FrontView.jpg,sample-1537_SideView_1.jpg,sample-1537_SideView_2.jpg
456,140,180,3.88,150,103,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1538,0.412562505,sample-1538_FrontView.jpg,sample-1538_SideView_1.jpg,sample-1538_SideView_2.jpg
457,100,180,3.128,90,103,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-154,31.00464528,sample-154_FrontView.jpg,sample-154_SideView_1.jpg,sample-154_SideView_2.jpg
458,140,180,3.88,150,250,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1540,22.4853872,sample-1540_FrontView.jpg,sample-1540_SideView_1.jpg,sample-1540_SideView_2.jpg
459,140,180,3.88,150,250,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1542,0.776471239,sample-1542_FrontView.jpg,sample-1542_SideView_1.jpg,sample-1542_SideView_2.jpg
460,140,180,3.88,150,250,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1543,21.20367666,sample-1543_FrontView.jpg,sample-1543_SideView_1.jpg,sample-1543_SideView_2.jpg
461,140,180,3.88,150,250,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1545,0.735484259,sample-1545_FrontView.jpg,sample-1545_SideView_1.jpg,sample-1545_SideView_2.jpg
462,140,180,3.88,150,250,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1547,0.368025841,sample-1547_FrontView.jpg,sample-1547_SideView_1.jpg,sample-1547_SideView_2.jpg
463,140,180,3.88,150,250,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1548,0.698631367,sample-1548_FrontView.jpg,sample-1548_SideView_1.jpg,sample-1548_SideView_2.jpg
464,140,180,3.88,150,250,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1549,11.60593928,sample-1549_FrontView.jpg,sample-1549_SideView_1.jpg,sample-1549_SideView_2.jpg
465,100,180,3.128,90,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-155,0.624468874,sample-155_FrontView.jpg,sample-155_SideView_1.jpg,sample-155_SideView_2.jpg
466,140,180,3.88,150,250,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1551,0.68572618,sample-1551_FrontView.jpg,sample-1551_SideView_1.jpg,sample-1551_SideView_2.jpg
467,140,180,3.88,150,250,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1552,14.83381873,sample-1552_FrontView.jpg,sample-1552_SideView_1.jpg,sample-1552_SideView_2.jpg
468,140,180,3.88,150,250,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1553,0.433652263,sample-1553_FrontView.jpg,sample-1553_SideView_1.jpg,sample-1553_SideView_2.jpg
469,140,180,3.88,150,250,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1554,0.764225088,sample-1554_FrontView.jpg,sample-1554_SideView_1.jpg,sample-1554_SideView_2.jpg
470,140,180,3.88,150,250,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1555,17.25915489,sample-1555_FrontView.jpg,sample-1555_SideView_1.jpg,sample-1555_SideView_2.jpg
471,140,180,3.88,150,250,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1556,0.313418184,sample-1556_FrontView.jpg,sample-1556_SideView_1.jpg,sample-1556_SideView_2.jpg
472,140,180,3.88,150,250,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1557,0.686490561,sample-1557_FrontView.jpg,sample-1557_SideView_1.jpg,sample-1557_SideView_2.jpg
473,140,180,3.88,150,250,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1558,18.98671327,sample-1558_FrontView.jpg,sample-1558_SideView_1.jpg,sample-1558_SideView_2.jpg
474,140,180,3.88,150,250,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1559,0.444269524,sample-1559_FrontView.jpg,sample-1559_SideView_1.jpg,sample-1559_SideView_2.jpg
475,100,180,3.128,90,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-156,4.601045445,sample-156_FrontView.jpg,sample-156_SideView_1.jpg,sample-156_SideView_2.jpg
476,140,180,3.88,150,250,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1560,0.652414775,sample-1560_FrontView.jpg,sample-1560_SideView_1.jpg,sample-1560_SideView_2.jpg
477,140,180,3.88,150,250,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1561,15.28139256,sample-1561_FrontView.jpg,sample-1561_SideView_1.jpg,sample-1561_SideView_2.jpg
478,140,180,3.88,150,250,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1562,0.360833142,sample-1562_FrontView.jpg,sample-1562_SideView_1.jpg,sample-1562_SideView_2.jpg
479,140,180,3.88,150,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1565,0.363895994,sample-1565_FrontView.jpg,sample-1565_SideView_1.jpg,sample-1565_SideView_2.jpg
480,140,180,3.88,150,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1566,8.960310392,sample-1566_FrontView.jpg,sample-1566_SideView_1.jpg,sample-1566_SideView_2.jpg
481,140,180,3.88,150,70,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1567,26.40056531,sample-1567_FrontView.jpg,sample-1567_SideView_1.jpg,sample-1567_SideView_2.jpg
482,140,180,3.88,150,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1568,0.492374256,sample-1568_FrontView.jpg,sample-1568_SideView_1.jpg,sample-1568_SideView_2.jpg
483,140,180,3.88,150,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1569,8.174932443,sample-1569_FrontView.jpg,sample-1569_SideView_1.jpg,sample-1569_SideView_2.jpg
484,100,180,3.128,90,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-157,39.50682715,sample-157_FrontView.jpg,sample-157_SideView_1.jpg,sample-157_SideView_2.jpg
485,140,180,3.88,150,70,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-1570,23.25120323,sample-1570_FrontView.jpg,sample-1570_SideView_1.jpg,sample-1570_SideView_2.jpg
486,140,180,3.88,150,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1571,0.55023654,sample-1571_FrontView.jpg,sample-1571_SideView_1.jpg,sample-1571_SideView_2.jpg
487,140,180,3.88,150,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1572,4.065074767,sample-1572_FrontView.jpg,sample-1572_SideView_1.jpg,sample-1572_SideView_2.jpg
488,140,180,3.88,150,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1573,26.11062738,sample-1573_FrontView.jpg,sample-1573_SideView_1.jpg,sample-1573_SideView_2.jpg
489,140,180,3.88,150,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1574,0.48381597,sample-1574_FrontView.jpg,sample-1574_SideView_1.jpg,sample-1574_SideView_2.jpg
490,140,180,3.88,150,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1575,3.963837612,sample-1575_FrontView.jpg,sample-1575_SideView_1.jpg,sample-1575_SideView_2.jpg
491,140,180,3.88,150,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1576,36.08783379,sample-1576_FrontView.jpg,sample-1576_SideView_1.jpg,sample-1576_SideView_2.jpg
492,140,180,3.88,150,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1577,0.388069819,sample-1577_FrontView.jpg,sample-1577_SideView_1.jpg,sample-1577_SideView_2.jpg
493,140,180,3.88,150,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1578,5.494858917,sample-1578_FrontView.jpg,sample-1578_SideView_1.jpg,sample-1578_SideView_2.jpg
494,140,180,3.88,150,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1579,32.86563222,sample-1579_FrontView.jpg,sample-1579_SideView_1.jpg,sample-1579_SideView_2.jpg
495,100,180,3.128,90,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-158,0.708901812,sample-158_FrontView.jpg,sample-158_SideView_1.jpg,sample-158_SideView_2.jpg
496,140,180,3.88,150,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1580,0.393522446,sample-1580_FrontView.jpg,sample-1580_SideView_1.jpg,sample-1580_SideView_2.jpg
497,140,180,3.88,150,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1581,6.251706575,sample-1581_FrontView.jpg,sample-1581_SideView_1.jpg,sample-1581_SideView_2.jpg
498,140,180,3.88,150,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1582,23.085224,sample-1582_FrontView.jpg,sample-1582_SideView_1.jpg,sample-1582_SideView_2.jpg
499,140,180,3.88,150,70,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1583,0.391243579,sample-1583_FrontView.jpg,sample-1583_SideView_1.jpg,sample-1583_SideView_2.jpg
500,140,180,3.88,150,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1584,2.750592336,sample-1584_FrontView.jpg,sample-1584_SideView_1.jpg,sample-1584_SideView_2.jpg
501,140,180,3.88,150,70,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1585,28.74399632,sample-1585_FrontView.jpg,sample-1585_SideView_1.jpg,sample-1585_SideView_2.jpg
502,140,180,3.88,150,70,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1586,0.456352643,sample-1586_FrontView.jpg,sample-1586_SideView_1.jpg,sample-1586_SideView_2.jpg
503,140,180,3.88,150,70,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-1587,2.701918762,sample-1587_FrontView.jpg,sample-1587_SideView_1.jpg,sample-1587_SideView_2.jpg
504,140,180,3.88,70,103,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1588,29.6847941,sample-1588_FrontView.jpg,sample-1588_SideView_1.jpg,sample-1588_SideView_2.jpg
505,140,180,3.88,70,103,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1589,0.552073419,sample-1589_FrontView.jpg,sample-1589_SideView_1.jpg,sample-1589_SideView_2.jpg
506,100,180,3.128,90,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-159,3.611173079,sample-159_FrontView.jpg,sample-159_SideView_1.jpg,sample-159_SideView_2.jpg
507,140,180,3.88,70,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1590,9.652891296,sample-1590_FrontView.jpg,sample-1590_SideView_1.jpg,sample-1590_SideView_2.jpg
508,140,180,3.88,70,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1591,36.8519175,sample-1591_FrontView.jpg,sample-1591_SideView_1.jpg,sample-1591_SideView_2.jpg
509,140,180,3.88,70,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1592,0.521734346,sample-1592_FrontView.jpg,sample-1592_SideView_1.jpg,sample-1592_SideView_2.jpg
510,140,180,3.88,70,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1593,11.38711592,sample-1593_FrontView.jpg,sample-1593_SideView_1.jpg,sample-1593_SideView_2.jpg
511,140,180,3.88,70,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1595,0.459859179,sample-1595_FrontView.jpg,sample-1595_SideView_1.jpg,sample-1595_SideView_2.jpg
512,140,180,3.88,70,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1596,5.45333132,sample-1596_FrontView.jpg,sample-1596_SideView_1.jpg,sample-1596_SideView_2.jpg
513,140,180,3.88,70,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1597,24.80816041,sample-1597_FrontView.jpg,sample-1597_SideView_1.jpg,sample-1597_SideView_2.jpg
514,140,180,3.88,70,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1598,0.52404405,sample-1598_FrontView.jpg,sample-1598_SideView_1.jpg,sample-1598_SideView_2.jpg
515,140,180,3.88,70,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1599,6.021897045,sample-1599_FrontView.jpg,sample-1599_SideView_1.jpg,sample-1599_SideView_2.jpg
516,100,180,3.128,150,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-16,32.3802597,sample-16_FrontView.jpg,sample-16_SideView_1.jpg,sample-16_SideView_2.jpg
517,100,180,3.128,90,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-160,40.06203014,sample-160_FrontView.jpg,sample-160_SideView_1.jpg,sample-160_SideView_2.jpg
518,140,180,3.88,70,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1600,36.56357934,sample-1600_FrontView.jpg,sample-1600_SideView_1.jpg,sample-1600_SideView_2.jpg
519,140,180,3.88,70,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1601,0.481676057,sample-1601_FrontView.jpg,sample-1601_SideView_1.jpg,sample-1601_SideView_2.jpg
520,140,180,3.88,70,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1602,5.71090897,sample-1602_FrontView.jpg,sample-1602_SideView_1.jpg,sample-1602_SideView_2.jpg
521,140,180,3.88,70,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1603,31.17067349,sample-1603_FrontView.jpg,sample-1603_SideView_1.jpg,sample-1603_SideView_2.jpg
522,140,180,3.88,70,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1604,0.465456212,sample-1604_FrontView.jpg,sample-1604_SideView_1.jpg,sample-1604_SideView_2.jpg
523,140,180,3.88,70,103,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1605,5.530040848,sample-1605_FrontView.jpg,sample-1605_SideView_1.jpg,sample-1605_SideView_2.jpg
524,140,180,3.88,70,103,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1606,31.0973181,sample-1606_FrontView.jpg,sample-1606_SideView_1.jpg,sample-1606_SideView_2.jpg
525,140,180,3.88,70,103,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1607,0.416849098,sample-1607_FrontView.jpg,sample-1607_SideView_1.jpg,sample-1607_SideView_2.jpg
526,140,180,3.88,70,103,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1608,5.087423745,sample-1608_FrontView.jpg,sample-1608_SideView_1.jpg,sample-1608_SideView_2.jpg
527,140,180,3.88,70,103,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1609,29.28293448,sample-1609_FrontView.jpg,sample-1609_SideView_1.jpg,sample-1609_SideView_2.jpg
528,100,180,3.128,90,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-161,0.683403019,sample-161_FrontView.jpg,sample-161_SideView_1.jpg,sample-161_SideView_2.jpg
529,140,180,3.88,70,103,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1610,0.466429262,sample-1610_FrontView.jpg,sample-1610_SideView_1.jpg,sample-1610_SideView_2.jpg
530,140,180,3.88,70,103,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-1611,4.384527677,sample-1611_FrontView.jpg,sample-1611_SideView_1.jpg,sample-1611_SideView_2.jpg
531,100,180,3.128,90,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-162,4.261784263,sample-162_FrontView.jpg,sample-162_SideView_1.jpg,sample-162_SideView_2.jpg
532,100,180,3.128,90,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-163,28.84578705,sample-163_FrontView.jpg,sample-163_SideView_1.jpg,sample-163_SideView_2.jpg
533,140,180,3.88,70,70,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-1636,37.42330353,sample-1636_FrontView.jpg,sample-1636_SideView_1.jpg,sample-1636_SideView_2.jpg
534,140,180,3.88,70,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-1637,0.378307165,sample-1637_FrontView.jpg,sample-1637_SideView_1.jpg,sample-1637_SideView_2.jpg
535,140,180,3.88,70,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-1638,11.64736072,sample-1638_FrontView.jpg,sample-1638_SideView_1.jpg,sample-1638_SideView_2.jpg
536,140,180,3.88,70,70,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-1639,35.51441179,sample-1639_FrontView.jpg,sample-1639_SideView_1.jpg,sample-1639_SideView_2.jpg
537,100,180,3.128,90,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-164,0.693563149,sample-164_FrontView.jpg,sample-164_SideView_1.jpg,sample-164_SideView_2.jpg
538,140,180,3.88,70,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-1640,0.398725907,sample-1640_FrontView.jpg,sample-1640_SideView_1.jpg,sample-1640_SideView_2.jpg
539,140,180,3.88,70,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-1641,9.360359273,sample-1641_FrontView.jpg,sample-1641_SideView_1.jpg,sample-1641_SideView_2.jpg
540,140,180,3.88,70,70,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-1642,27.2610929,sample-1642_FrontView.jpg,sample-1642_SideView_1.jpg,sample-1642_SideView_2.jpg
541,140,180,3.88,70,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-1643,0.464305925,sample-1643_FrontView.jpg,sample-1643_SideView_1.jpg,sample-1643_SideView_2.jpg
542,140,180,3.88,70,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-1644,7.791068094,sample-1644_FrontView.jpg,sample-1644_SideView_1.jpg,sample-1644_SideView_2.jpg
543,140,180,3.88,70,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-1645,32.70829022,sample-1645_FrontView.jpg,sample-1645_SideView_1.jpg,sample-1645_SideView_2.jpg
544,140,180,3.88,70,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-1646,0.510395526,sample-1646_FrontView.jpg,sample-1646_SideView_1.jpg,sample-1646_SideView_2.jpg
545,140,180,3.88,70,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-1647,6.389994915,sample-1647_FrontView.jpg,sample-1647_SideView_1.jpg,sample-1647_SideView_2.jpg
546,140,180,3.88,70,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-1648,37.16962538,sample-1648_FrontView.jpg,sample-1648_SideView_1.jpg,sample-1648_SideView_2.jpg
547,140,180,3.88,70,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-1649,0.441454356,sample-1649_FrontView.jpg,sample-1649_SideView_1.jpg,sample-1649_SideView_2.jpg
548,100,180,3.128,90,103,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-165,4.241204772,sample-165_FrontView.jpg,sample-165_SideView_1.jpg,sample-165_SideView_2.jpg
549,140,180,3.88,70,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-1650,11.28723539,sample-1650_FrontView.jpg,sample-1650_SideView_1.jpg,sample-1650_SideView_2.jpg
550,140,180,3.88,70,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-1651,35.51251565,sample-1651_FrontView.jpg,sample-1651_SideView_1.jpg,sample-1651_SideView_2.jpg
551,140,180,3.88,70,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-1652,0.547013614,sample-1652_FrontView.jpg,sample-1652_SideView_1.jpg,sample-1652_SideView_2.jpg
552,140,180,3.88,70,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-1653,8.962780048,sample-1653_FrontView.jpg,sample-1653_SideView_1.jpg,sample-1653_SideView_2.jpg
553,140,180,3.88,70,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-1654,31.90960101,sample-1654_FrontView.jpg,sample-1654_SideView_1.jpg,sample-1654_SideView_2.jpg
554,140,180,3.88,70,70,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-1655,0.513084339,sample-1655_FrontView.jpg,sample-1655_SideView_1.jpg,sample-1655_SideView_2.jpg
555,140,180,3.88,70,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-1656,7.166309787,sample-1656_FrontView.jpg,sample-1656_SideView_1.jpg,sample-1656_SideView_2.jpg
556,140,180,3.88,70,70,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-1657,39.34503133,sample-1657_FrontView.jpg,sample-1657_SideView_1.jpg,sample-1657_SideView_2.jpg
557,140,180,3.88,70,70,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-1658,0.513517189,sample-1658_FrontView.jpg,sample-1658_SideView_1.jpg,sample-1658_SideView_2.jpg
